必考词Unit1,
remote,"adj.（时间,距离）遥远的，偏僻的；（关系）疏远的；极不相同的，相差很大的"
remove,v.搬迁；移开；去掉，消除；脱去（衣服等）；开除，撤职
removal,n.移动，迁居；除去，切除；免职，开除
remain,v.剩下余留；留待，尚需；仍然是，依旧是，保持不变
remainder,n.剩余物，剩余时间，残余部分；其他人员；余数，余项，差数
remains,n.残余（物）；遗迹；遗体，废墟
remedy,n.治疗，治疗法，药品；补救（方法），纠正（办法） vt.医治，治疗；补救，纠正；革除，消除
remember,v.记得，回想起，不忘记；代......问候；向......送礼
remind,vt.提醒，使想起
render,v.使得，使成为；给予，回报；提出，呈报
contemporary,adj.同时代的，同时发生的；现代的，当代的 n.同代人，（几乎）同年龄的人
contempt,n.轻视，蔑视；（对规则、危险等的）蔑视，毫不畏惧
content,n.容量，含量；内容，目录；（单数）（书、文章、讲话、计划等的）主题，要旨；（网站上的）信息内容 adj.满意的，满足的，惬意的
contend,v.竞争，争夺；声称，主张
contest,n.竞赛，比赛，（控制权或权力的）竞争，争夺 v.争夺，竞争，争论，就......提出异议
context,n.上下文，语境；（事件发生的）环境，背景
contract,n. ＜律＞合同，契约 v.缩小，缩短，缩紧；立约规定（或雇佣、承担、执行等）； ＜医＞感染（疾病）
contradict,V.反驳；同......相矛盾 
contrary,adj.相反的；好与人作对的；对方的n.［常做the?］相反事物，反对，对立面
contrast,v.使成对比，使成对照；形成对比，显出明显的差异 n.对照，对比；差异，差别；明显不同的人（或事物）
diverse,adj.多种多样的，不同的
diversion,n.转向，转移；转移注意力的事物；娱乐，消遣
divert,V.转移（某人的）注意力；（使）转向；改变（资金，材料等）的用途，挪用资金，盗用；使（某人）得到消遣或娱乐
dividend,n.股息，红利，报酬；被除数
divide,v.分，划分；分裂；分配，分享，分担；分开，隔开；除 n.（尤指不同群体在信仰或生活方式的） 差异，分歧，不同；（时间、过程的）分界线，分界点
division,n.分开，分配；部门（科，系，处等）；差异，分歧；除法
document,n.公文，文件，文献，（计算机）文档 v.记录，记载（详情）
documentary,adj.文献的，文件的；记录的，纪实的 n.（文献）纪录片
execute,"vt.实行，实施，履行；（尤指依法）处决，处死；<律>执行（法令）,使（法律文件）生效"
executive,adj.实行的，执行的，行政的； n.（总）经理，董事，高管，行政负责人；[the?]（政府的）行政部门
exemplify,vt.例示，举例证明
exert,vt.用（力），尽（力）；运用，行使，发挥； 施加（压力等）
exhaust,v.使筋疲力尽，使疲惫不堪；用完，耗尽；汲空，抽完 n.排气装置；废气
exist,vi.存在，实际上有； （尤指在困境或贫穷中）生活，生存
existence,n.存在，生存，（尤指艰难或无聊的）生活（方式）
exotic,adj.由外国引进的；吸引人的，漂亮的；珍奇的，奇异的 n.外来物，外来品种，外来语
moral,adj.道德（上）的，道义的；品行端正的，有道德的 n.寓意，教育意义；品行，道德规范
morality,n.道德（规范），伦理；美德
moreover,adv.再者，此外，而且
mostly,adv.几乎全部地，主要地，大部分，基本上
prior,adj.先前的，较早的；优先的；更重要的
priority,"n.（时间,顺序等的）先，前； 优先，优先权；优先事项，最重要的事"
privacy,n.隐居；私事，隐私
private,adj.私人的，个人的；秘密的；私立的，私营的
privilege,n.特权，优惠；特殊的待遇，特殊的荣幸
prudent,adj.谨慎的，小心的；有先见之明的； 会打算的
submit,v.屈服，服从，投降；听从，听任；提交，呈递（建议、报告或请求）
subordinate,adj.下级的；附属的；次要的
subscribe,v.捐助，赞助；订阅，订购；同意，签名
subsequent,adj.随后的，后来的
substance,n.物质，材料；要旨，基本内容；实质，本质；财力，资产
substantial,adj.实质的，真实的；坚固的，结实的；大量的，富裕的；重要的
substitute,n.代替者，代替物 v.代替，替换
subtle,adj.微妙的，巧妙的；细微的，细致的； 细心的，敏锐的；精妙的，灵巧的
anguish,n.（精神的或肉体的）极度痛苦，苦恼 v.使痛苦；感到苦恼或（极度）悲痛
annoy,vt.使烦恼，使生气；打搅，骚扰
annual,adj.每年的，年度的，一年一次的；全年的 n.年报，年刊，年鉴；一年生植物，一季生植物
anchor,n.锚；精神支柱，靠山，给人以安全感的人（或物） v.抛锚，停留；固定，扎根
必考词Unit2,
stand,v.站，站立；坐落，位于；坚持，维持现状；经受 n.台，座
standard,n.（品质的）标准，水平，规格，规范；行为标准，道德水准 adj.普通的，正常的，标准的；规范的
standpoint,n.立场，观点
stance,n.（公开表明的）观点，态度，立场； （尤指体育运动中的）站立姿势
start,v.开始，动手；动身，出发；开动，启动 n.开端，开始，起点；惊起，吃惊
startle,v.惊讶，惊吓，使吃惊
starve,v.（使）挨饿，（使）饿死；（for）急需，渴望
state,n.状态，情况；国，州 vt.陈述，说明
statement,n.声明，陈述
statesman,n.政治家，国务活动家
statistics,n.统计数字，统计数据，统计资料；统计学
statue,n.塑像，雕塑
status,n.地位，身份，职位；情形，状况
statute,n.法令，法规，规则，章程，条例
stay,v.停留，待；保持；逗留 n.停留，逗留；作客
steady,adj.稳的，牢固的，不摇晃的；坚定的，扎实的 v.使稳固，使稳定
steer,v.掌舵，驾驶；帯领，指导；沿着（道路等）前进
stem,n.茎，干；词干 v.制止，阻止，遏制；（from）起源于（某事物）
step,n.步，脚步；台阶，梯阶；步骤，措施 v.踏，走，举步
stern,adj.严厉的，严肃的，严格的 n.船尾，飞机尾部
anonymous,adj.匿名的，无名的；无特色的
answer,"n.答案，答复，回答；v.回答，响应；适合（需要、目的、 愿望等）;（to,for）负有责任，须做交代;（to）符合"
anticipate,v.预期，预料，期望；早于别人做成；先发制人；预先考虑并满足（请求、要求、希望等）；使提前发生
anxiety,n.焦虑，担心，不安；焦虑的原因，担忧的事，心事；渴望，热望
anxious,"adj. (about,at)焦虑的，发愁的;(for,to)渴望的，急切的"
apart,adv.分离，分开；（在空间、时间方面）相隔，相距；单独地，个别地；成零碎；（撇开或排除）在一旁 adj.分离的；意见不一致的
assassinate,vt.暗杀，行刺；中伤，破坏（名誉）等
assault,n.攻击，袭击 v.攻击，袭击；强暴
assemble,v.集合，召集；装配，组装
assembly,n.集合，集会；装配，安装
assert,v.主张，维护；肯定地说（出），坚定地断言
component,adj.（整体中的）一部分的，组成的 n.组成部分，成份，部件
compose,v.组成，构成；创作（音乐、文学作品），为...谱曲；使（自己、思想等）准备好，使平静
composition,n.作品，作文；作词，作曲；结构，组成
comprehend,vt.理解，了解
comprehension,n.理解（力），了解；（听力或阅读）理解测试
comprehensive,adj.广泛的，综合的；全部的；有理解力的
condemn,vt.谴责；宣告（某人）有罪，判刑
condense,v.（使）压缩，（使）凝结，使简洁
condition,n.状况，状态；环境，情况
conduct,n.行为，举止，品行 v.引导，带领；处理，管理；指挥（乐队）；传导，传（电、热等）
conductor,n.领队，（乐队）指挥；（电车等的）售票员，列车员；导体，导线
disable,vt.使残废
disappear,vi.不见，消失
disappoint,v.使失望，使扫兴
discipline,n.纪律，训练，自制力；训练方法；行为准则；（尤指大学里的）学科，专业，科目
disclose,vt.揭露，透露，使公幵
discover,Vt.发现
discovery,n.发现；被发现的事物
hoist,vt.举起，升起，吊起
hold,v.拿着，抓住；使保持某种状态（或姿势等）；（to）使遵守，使受...的约束； 抑制，控制；容纳，装得下；举行，进行；拥有，获得，掌握，担任；怀有，认为，想 n.掌握，控制（力）；支撑点，支撑物；暂停，中断
holder,n.持有者，占有者；（台、架等）支持物
household,n.户，家庭，全家人 adj.家庭的
however,adv.无论如何，不管怎样；然而，不过 conj.不管用什么方法
huddle,v.蜷缩；聚集在一起 n.挤作一团的人，杂乱地堆在一起
narrative,adj.叙述性的 n.叙述
narrow,adj.狭窄的，狭的；狭隘的
nasty,adj.龌龊的，肮脏的；下流的，低级的；使人难受的，讨厌的，烦人的；厉害的，严重的
nation,adj.民族，国家
national,adj.民族的，国家的，国立的
nationality,n.国籍，民族
native,adj.本地的，本国的；天生的 n.本地人，本国人
natural,adj.自然的，天然的；天生的，天赐的，固有的
nature,n.自然界，大自然；性质，本性，天性
overall,adj.全面的，综合的，总体的；adv.总体上，总的来说；n.（套头）工作服，工装裤
overcome,"vt.克服,战胜"
overlap,V.重疊，部分重叠 n.重叠，重叠部分
portion,n.（一）部分，（食物的）（一）份 v.把...分成若干份（或部分），分配
possibility,n.可能，可能性；可能的事，希望；机会，契机
possible,adj.可能的，做得到的，潜在的，可能发生的；可以接受的，合适的，合理的 n.合适的人（或物），可能出现的事物
potential,n.潜在性，可能性；潜力，潜能 adj.潜在的，可能的
pour,v.下倾盆大雨；倒，注，灌；倾泻，涌流
必考词Unit3,
stick,n.棍，棒，拐棍 v.刺，戳；插入；粘住，粘贴；（尤指迅速或随手）放置
stimulate,vt.刺激，促使；使兴奋
stir,v.搅动，搅拌；使微动，移动；使行动使奋起；引起，激起 n.激动，轰动；纷乱，骚动；搅动
stipulate,v.规定，明确要求
infer,vt. （from）（根据已知事实等）推断，推定
inference,n.推论，推理；结论，推断结果
inferior,adj. （to）下等的，下级的；差的，次的 n.下级，晚辈
influence,"n. （on,over,with）影响，感化；权力，权势 vt.影响，感化"
influential,adj.有影响的；权势的
inform,"v. （of,about）通知，告诉，报告；告发，告密"
information,n.情报，资料，消息；信息
approach,"v.靠近，接近；（为取得某种预期效果）找…商量，同...联系；（着手）处理,(开始）对付 n.靠近，接近；（处理问题的）方法，态度"
appropriate,adj.恰当的，相称的
approval,"n. （of）赞成,批准，同意，认可"
approve,"v.批准，核准，通过；（of）赞成,同意"
apt,adj.（习惯）易于…的，有...倾向的；恰当的；聪明的
conform,v.相似，一致，符合；遵照，遵从，适应
confront,vt.（使）面临，（使）遭遇；勇敢地面对，正视
confuse,vt.使混乱，混淆
confusion,n.混乱，混淆
congress,n.（代表）大会；（美国等国的）国会，议会
connect,v.连接，连结；联系，结合；使有关系
connection connexion,n.联系；连接
conscious,adj.神志清醒的，有...意识的；意识到的，自觉的
continual,adj.不断的，连续的；（令人厌烦地）反复的，频繁的
continue,v.连续，继续（做）；持续，不断发生；（中断后）继续，再开始；继续说；（朝向一方向）延伸，移动
continuous,adj.连续的，持续的
dismiss,vt.（from）解雇，免职
disorder,n.混乱，杂乱；骚乱；失调，疾病
disperse,v.分散，驱散，散去
displace,vt.转移；替代，撤换
display,vt.陈列，展览 n.(on)陈列，展览
distribute,vt. 分配，分发；分布，散布
distort,vt.扭歪，扭曲；（使）失真；歪曲，曲解
distract,vt.使转向；使分心，分散（思想）
evolution,n.进化，发展，演化
evolve,v.使发展，使进化，演变
exaggerate,v.夸张，夸大，对…言过其实
examine,v.检查，细查；对…进行考试
mock,v.嘲笑，嘲弄；（尤指为了取笑）模仿；使失望;挫败；向…挑战 n.嘲笑，嘲弄，讥笑；模拟考试 adj.仿制的，假装的；模拟的，演习的
mode,n.方式，式样
model,n.模型，原型；样式，模式；模范，典型，榜样 vt.（仿特定样式或模仿）做出，仿效，模仿 adj.模范的，榜样的
moderate,adj.温和的，有节制的；适度的，中等的
modern,adj.现代的，近代的，新式的
modernization modernisation,n.现代化
modest,adj.谦虚的，谦逊的；适度的，不太大的
modify,vt.修改；缓和，减轻；修饰
predecessor,n.前辈，前任；（被取代的）原有事物
predict,vt.预言，预测，预告
preface,n.序言，引言，前言
preferable,adj.（to）更可取的，更好的
preference,n.（for）偏爱，喜爱；优待，优惠，优先（权）
prejudice,n.偏见，成见，歧视；损害，侵害
preliminary,adj.预备的，初步的
premier,n.首相，总理
premise,n.前提；假定；营业场所 v.预述（条件等）；引导（论述等） 做出前提；提出…作为前提（条件）；假定
premium,n.额外费用；奖金，奖赏；保险费；学费，习艺费
preparation,n.准备，预备；制剂，制备品
reflect,v.反映，表现；反省，细想；（on/upon）考虑
reflection reflexion,n.影像，倒影；考虑，沉思，想法，见解
reform,v.改革，改良，改进；改造，改过自新 n.改革，变革，改良，改善
reject,"vt.拒绝,抵制，驳回；排斥，退掉"
rejoice,v.（使）感到高兴，（使）充满喜悦
relate,v.讲述，叙述；使相互关联，联系
relation,n.关系，联系；亲属，亲戚
relationship,n.关系，联系
relative,n.亲戚，亲属 adj.比较的，相对的；有关的，相关的
relativity,n.相关（性），相对论
relevant,adj.有关的，切题的；相关联的，相称 的；有重大关系的；有意义的
overlook,vt.俯瞰，眺望；看漏，忽略；宽容，放任
overseas,adj.外国的，海外的；在海外，在国外
必考词Unit4,
confine,vt.使不外出，幽禁，禁闭；限制，使局限
confirm,vt.加强，巩固；证实，肯定；批准，确认
conflict,n.(尤指长期的)战争，战斗;冲突，抵触 vi.冲突，抵触
confidence,n.信任，信心，自信，把握；私下里说的话，秘密话
confident,"adj. (of,in)确信的，自信的"
confidential,adj.秘密的，机密的；亲信的
configuration,n.布局，结构，构造，格局，形状；(计算机的)配置
trail,n.踪迹，痕迹；(乡间)小道 vt.追踪，跟踪
train,"n.列车，火车；行列，一串 v.训练,培养"
training,n.训练，培养
trait,n.特征，特点，特性
traitor,n.叛徒，卖国贼
view,n.景象，风景；意见，见解；观察；观看；眼界 vt.看待，观察；考虑
viewpoint,n.观点
violence,n.暴力，暴行；狂热，强烈的感情；激烈，猛烈
violent,adj.猛烈的，激烈的；强暴的，暴力引起的
virtual,adj.实际上的，事实上的
virtue,n.美德，德行；优点，长处
apparent,adj.显然的，明明白白的；表面上的，貌似（真实）的
appeal,v.有感染力的，有吸引力的；诉诸，求助；上诉，申诉；呼吁，恳求 n.呼吁，恳求；诉请，上诉；感染力，吸引力
appear,vi.出现，暴漏；出场；问世；来到；好像是，仿佛
appearance,n.出现，出场，露面；外表，外观，外貌
appliance,n.用具，器具
applicable,adj. (to)能应用的，适用的
application,n. (for)请求，申请；申请书（表）；(to)适用，应用
appoint,vt.任命，委派；约定，指定
appointment,n.约会；预约，约定；任命，委托；职务，职位
apply,v.涂，敷；应用，使用；（在称呼人或物时）用上（字眼）；使（自己）致力于，使（注意力等）专注于；申请，请求
appreciate,v.欣赏，赏识，重视；感激；（充分）意识到，理解，领会；涨价，增值
discriminate,v.区别，辨别；有区别地对待，歧视
discuss,vt.讨论，商议
disease,n.疾病
disgrace,v.使丢脸；使失宠，使失去地位 n.丢脸，耻辱；失宠，失势
escape,"n.逃跑，逃脱 v.（from）逃跑,逃脱；躲避，避免"
especially,adv.特别，尤其
essay,n.文章，短文 v.企图，试图
essence,n.本质，实质；要素
essential,adj.（to）必要的，必不可少的；本质的，基本的
establish,"vt.建立，设立；查实，确定，证实；（as,in）安置，使定居；派任"
estimate,vt.估计，估价 n.估计，估价
ethic,n.道德体系，道德准则，伦理准则；行为准则；伦理学，道德学
ethnic,adj.民族的，种族的；某文化群体的 （典型的）n.少数民族/种族集团的成员
evaluate,vt.估价，评价
industrial,adj.工业的，产业的
industrialize industrialise,v.（使）工业化
industry,n.工业，产业；勤劳，勤奋
inevitable,adj.不可避免的，必然发生的
miserable,adj.痛苦的，悲惨的
misery,n.痛苦，悲惨，不幸
mislead,vt.把…引错方向，把...引入歧途，误导；使产生错误想法，使误信，欺骗
mix,v.混合，合群；（使）混合，混淆
mixture,n.混合，混合物，混合剂
necessary,adj.必需的，必要的；必然的，无法避免的
necessitate,vt.使成为必要的，需要；［常用被动］迫使
necessity,n.必要（性），（迫切）需要；必然性；必需品；迫不得已；贫困
negative,adj.否定的，消极的；阴性的 n.负数；（摄影）底片
negotiate,v.谈判，交涉，商议
outer,adj.外部的，外面的，外层的
outlet,n.出路，出口；发泄途径
outline,n.轮廓，外形；提纲，大纲，梗概
outlook,n.景色，风光；观点，见解；前景，展望
output,n.产量，输出量
poverty,n.贫穷，贫困
power,n.力，能力；功率，动力，电力；权力，势力，政权
practical,adj.实际的，应用的
practice,n.练习，实习；实践，实际；业务，开业
practise,v.实践，实行，实习，训练；养成...的习惯；从事（医务，法律等工作），执业
practitioner,n.习艺者，实习者;从业者（尤指行医者）
preach,v.讲道，布道；极力劝说，说教；竭力鼓吹，宣传
precede,vt.在（…之）前，先于
precaution,n.预防，警惕；预防措施
precedent,n.先例 adj.在前的，在先的，优先的
preceding,adj.在前的，前面的，在先的
precious,adj.珍贵的，贵重的
precise,adj.精确的，准确的
precision,n.精确，精密度
precaution,n.预防，警惕；预防措施
stress,n.压力，紧张；着重，强调 vt.看重，强调
stretch,v.伸展，伸直（身体），伸长（胳膊/腿）；延伸，绵延；（时间）延续，延长；使倾注全力，使竭尽所能 n.舒展，伸长；一片，一段（距离）；（连续的）一段时间
必考词Unit5,
holy,adj.神圣的，圣洁的
honor honour,n.尊敬，敬意；荣誉，光荣；荣幸，使感到光荣得人或事；vt.尊敬，给以荣誉
honorable honourable,adj.尊敬的，高尚的；荣誉的，光荣的
horizon,n.地平（线）；（知识、思想、经验、阅历、兴趣等的）范围，眼界，见识
horizontal,adj.水平的，地平线的；n.水平线（面）
ingenious,adj.（人、头脑）灵巧的，机灵的；（主意等）别出心裁的，巧妙的
ingredient,n.组成部分，成分
initial,adj.最初的，开头的；词首的；n.词首大写字母
initiate,vt.开始，发起；使初步了解；让...加入
initiative,n.主动性（权）；进取心
local,adj.地方的，当地的；局部的
locality,n.位置，地点
locate,vt.指出（地点或位置）；使...坐落于，位于
location,n.位置，场所
neglect,vt.忽视，忽略；疏忽，玩忽；n.忽视，忽略；疏忽，玩忽
negligible,adj.疏忽的，微不足道的
prescribe,v.规定，指定；开（药），开处方
prescription,n.药方，处方；开处方，开药；计划；建议；秘诀
presence,n.出席，到场；存在
present,vt.赠送，给予；提出，递交；呈现，表现；引见，介绍 adj.出席的，到场的；现在的，目前的 n.礼品，赠品；现在，目前
presently,adv.一会儿，不久；现在，目前
preserve,vt.保护，保存
preside,"vi.（at,over）主持，主管，担当（会议）主席；（over）掌管，领导"
press,n.报刊；新闻界；出版社，印刷厂；报道，评论，舆论；按，压；压力机；v.按，挤，压；挤压；榨取；催促，迫使
pressure,n.压(力)；强制，压迫
prestige,n.威望，威信；影响力
presumably,adv.推测起来，大概
presume,v.推测；假定，假设；认为，推定；冒昧，胆敢做某事
prevent,vt.防止，预防
previous,"adj.先前的，以前的； prep, (to)在...之前"
prey,n.被捕食的动物，捕获物；［喻］受损害者;牺牲品；v. (on/upon)捕食；掠夺；折磨，损害
reliable,adj.可靠的
reliance,n. (on)依靠，依赖
religion,n.宗教，信仰；信念，信条
religious,adj.宗教的，信教的；虔诚的
rely,v. (on/upon)依赖，依靠；信赖，信任
straight,adj.直的，笔直的；整齐的，端正的；正直的 adv.直接地；正直地，直率地
straightforward,adj.正直的，坦率的；简单的
strain,v.使紧张，尽力使用；拉紧，绷紧；使损伤，使过劳 n.拉力，张力；努力，尽力；过度，极度紧张；损伤，劳损
strategy,n.战略，策略
strength,n.力量，力气；实力，活力，效力
strengthen,vt.加强，巩固
strenuous,dj.努力的；精力充沛的；紧张的；热心的；艰辛的，热烈的
transaction,n.办理，处理，交易，事务；会报，学报
transfer,v.转移，调动；转让，让与 n.迁移，转移；调动
transform,v.改变，改造，变换，使改观
transient,adj.短暂的，转瞬即逝的；临时的
translation,n.翻译，译文，译本
architect,n.建筑师，设计师；缔造师，创造者
architecture,n.建筑学，建筑术；建筑风格，建筑式样
archive,n.档案，档案馆，档案室； v.把…存档，把…归档
area,n.地区，区域；范围，领域
arena,n.圆形运动场，圆形剧场；斗争场所，竞争舞台，活动场所
argue,V.争论，辩论，主张，说服
argument,n.争论，辩论；论据，论点
arise,v.形成，产生，出现；上升，升起；起立，起身
arouse,vt.使…奋发；引起，唤起，激起；唤醒
array,n.显眼的一系列，大量；排列，队形 vt.部署（尤指兵力等）；穿着，打扮
visible,adj.看得见的，可见的；明显的，有形的
vision,n.视力，视觉；想象，幻想；目光，眼力
visual,adj.看的，视觉的
vital,adj.（有）生命力的；致命的，极其重要的
vivid,adj.鲜艳的；生动的，栩栩如生的
void,adj.空的；（of）无效的；没有的，缺乏的
volume,n.容积，体积；卷，册；音量，响度
consequence,n.结果，后果；影响；重要性
consequently,adv.因而，所以
conservation,n.保存，保护，避免损失
conservative,adj.保守的，守旧的 n.保守主义者
consider,v.考虑，细想；认为，把…看做；体贴，关心
considerable,adj.相当大（多）的，可观的
considerate,adj.考虑周到的，体谅的
consume,v.消耗，花费；耗尽
consumption,n.消费（量）；消耗；（医）肺结核，肺病
dispute,v.争论，争执
dissolve,v.溶解，融化；使溶解，使融化；解散，取消
exchange,vt.交换，调换，兑换；交流，交易 n.交换，互换，兑换；交流，交易；交换台，交易所
exclude,"vt.拒绝,把…排除在外，排斥"
exclusive,adj.专有的，独占的；除外的，排他的；（商品、商店等）高档的，豪华的，高级的 n.独家新闻，独家报道
必考词Unit6,
pose,v.摆姿势，炫耀；提出（问题、声明等）；陈述（论点等）；产生，引起，造成（问题、困难等）；冒充，假扮；n.姿势，样子；姿态，装腔作势
position,n.位置；地位，身份，等级；职位，职务；姿势，姿态；见解，立场，态度；处境，状况，形势 v.安置；安装；使处于，定位
positive,adj.积极乐观的，自信的；确实的，明确的，肯定的；积极的，建设性的；十足的，完全的；正的，阳性的；n.优势，优点
possess,vt.拥有（某物）；具有（某种品质或才能）；支配，控制
possession,n.持有，拥有；所有权；财产，所有物
dilute,v.稀释，冲淡；削弱，使减色，降低 adj.稀释的，冲淡了的，掺水的
